date,open,high,low,close,volume,amount,turn,peTTM,pbMRQ
2022-08-12,70.0,73.8,60.1,60.1,119133625.0,7864877720.0,59.6845,165.369842,23.227305
2022-08-15,57.0,61.19,56.7,56.82,59475630.0,3509521337.96,29.7965,156.344666,21.959659
2022-08-16,56.0,61.66,55.01,60.69,45226222.0,2650930792.06,22.6578,166.993273,23.455327
2022-08-17,60.35,61.86,56.8,57.64,30965039.0,1814533092.27,15.5131,158.60096,22.27657
2022-08-18,57.02,58.79,55.5,57.65,20379982.0,1172481798.5,10.2101,158.628476,22.280435
2022-08-19,58.01,59.1,54.02,54.26,19856238.0,1121274064.89,9.9477,149.300626,20.970276
2022-08-22,54.0,56.96,53.95,56.35,17120114.0,961875912.21,8.577,155.051425,21.778014
2022-08-23,55.93,60.83,55.8,59.87,21665593.0,1282497748.06,10.8542,164.736979,23.138416
2022-08-24,59.3,60.96,57.23,58.75,12285793.0,719144880.2,6.155,161.655212,22.705561
2022-08-25,59.01,59.3,54.35,55.3,13214891.0,738634613.75,6.6205,152.162268,21.372213
2022-08-26,54.81,55.94,50.0,50.2,21365287.0,1117262543.36,10.7037,138.129219,19.401177
2022-08-29,49.04,51.27,48.69,49.09,11626638.0,577106090.08,5.8248,135.074968,18.972187
2022-08-30,49.02,52.77,48.92,51.74,16427156.0,845275466.9,8.2298,142.36665,19.996352
2022-08-31,52.0,53.76,50.0,50.18,12120606.0,626793711.33,6.0723,138.074188,19.393447
2022-09-01,57.1,59.8,53.85,54.47,44421194.0,2548811140.05,22.2545,149.878458,21.051436
2022-09-02,54.91,59.8,54.91,56.1,26976389.0,1543447778.87,13.5148,154.36353,21.681395
2022-09-05,55.1,55.62,51.27,52.17,20327715.0,1082191561.78,10.1839,143.549828,20.162538
2022-09-06,52.95,53.58,51.34,53.3,12381516.0,649731419.85,6.203,146.659111,20.599258
2022-09-07,53.6,57.29,53.3,54.87,14913190.0,826665169.02,7.4713,150.979089,21.206027
2022-09-08,54.86,57.2,54.51,56.62,12792981.0,721847521.78,6.4091,155.794351,21.882363
2022-09-09,57.01,57.48,54.92,55.8,6704055.0,375469781.7,3.3586,153.538057,21.565452
2022-09-13,56.19,58.22,55.58,55.81,7799766.0,441953878.4,3.9076,153.565572,21.569316
2022-09-14,55.0,59.49,54.33,59.21,14025063.0,807139020.09,7.0264,162.920938,22.88334
2022-09-15,58.51,61.4,55.8,56.2,16768023.0,978247437.85,8.4006,154.638688,21.720043
2022-09-16,55.89,65.2,55.67,62.6,27395163.0,1703335363.52,13.7246,172.248788,24.1935
2022-09-19,62.6,68.03,62.08,62.87,21933351.0,1416638945.39,10.9883,172.991714,24.297848
2022-09-20,63.5,64.88,61.01,62.71,11899013.0,747926762.38,5.9613,172.551461,24.236012
2022-09-21,62.5,63.0,60.06,60.81,10193140.0,626149854.32,5.1066,167.323463,23.501705
2022-09-22,60.58,65.59,60.4,63.34,11563234.0,732528779.38,5.793,174.284955,24.479493
2022-09-23,62.79,64.34,60.8,61.12,10718889.0,665991853.91,5.37,168.176452,23.621513
2022-09-26,60.31,62.36,59.33,60.3,9431701.0,571944927.31,4.7252,165.920158,23.304601
2022-09-27,60.3,61.75,58.11,61.75,10398608.0,623078361.81,5.2096,169.909946,23.864994
2022-09-28,60.8,61.05,57.37,58.19,10687492.0,629618802.36,5.3543,160.114328,22.489133
2022-09-29,58.92,61.58,58.0,60.9,10062079.0,606463548.41,5.041,167.571105,23.536488
2022-09-30,60.78,61.98,58.81,58.82,7163333.0,430264402.93,3.5887,161.847822,22.732614
2022-10-10,55.9,55.9,47.06,47.06,17192303.0,820001057.2,8.6131,129.489264,18.187637
2022-10-11,45.97,46.45,37.73,38.0,42514760.0,1682176637.8,21.2994,104.559967,14.68615
2022-10-12,37.19,39.03,36.22,38.55,34500124.0,1298749951.07,17.2841,106.073335,14.898713
2022-10-13,37.8,40.64,37.45,38.8,27786701.0,1084160627.33,13.9208,106.761229,14.995332
2022-10-14,39.2,39.46,37.49,38.92,26473453.0,1023812554.52,13.2629,107.091419,15.041709
2022-10-17,38.11,41.2,38.03,40.58,31442274.0,1243877315.02,15.7522,111.659038,15.683262
2022-10-18,40.15,40.49,39.35,39.76,17666665.0,703154618.17,8.8508,109.402744,15.36635
2022-10-19,39.49,40.17,37.6,37.8,21493781.0,827730571.46,10.7681,104.009651,14.608854
2022-10-20,37.4,41.86,37.2,39.7,38089292.0,1504568225.45,19.0823,109.23765,15.343162
2022-10-21,39.0,39.0,37.8,38.35,20923505.0,802884396.84,10.4824,105.523019,14.821417
2022-10-24,38.35,39.99,38.29,38.8,20343718.0,797056345.75,10.1919,106.761229,14.995332
2022-10-25,38.59,39.76,37.76,38.89,16350062.0,636333812.4,8.1912,107.008871,15.030115
2022-10-26,39.11,40.3,38.1,39.94,23138719.0,914894684.26,11.5922,109.898028,15.435916
2022-10-27,40.45,40.5,38.68,39.4,25173627.0,992040058.13,12.6117,107.134435,5.439028
2022-10-28,39.26,40.37,38.8,38.95,21378750.0,849788380.57,10.7105,105.910819,5.376907
2022-10-31,39.18,46.29,39.11,44.68,40248329.0,1706268667.65,20.1639,121.491537,6.167913
2022-11-01,44.0,46.15,43.89,45.07,23373920.0,1047777883.5,11.71,122.552005,6.221751
2022-11-02,45.09,46.2,44.21,44.58,18341068.0,829035558.22,9.1886,121.219623,6.154109
2022-11-03,44.57,45.47,43.61,44.91,18195328.0,812521014.91,9.1156,122.116941,6.199664
2022-11-04,44.11,44.87,43.1,44.34,19257466.0,846804671.87,9.6477,120.567027,6.120978
2022-11-07,44.0,44.25,42.58,43.59,19138619.0,832188380.2,9.5882,118.527666,6.017443
2022-11-08,43.58,48.13,43.58,47.03,31993667.0,1472975056.26,16.0284,127.881535,6.492322
2022-11-09,47.0,50.37,46.97,49.39,25901582.0,1272265031.74,12.9764,134.298725,6.818112
2022-11-10,48.7,49.3,46.09,46.25,19736091.0,933546959.85,9.8875,125.7606,6.384646
2022-11-11,47.88,47.9,46.01,46.6,14390587.0,672521788.95,7.2095,126.712302,6.432962
2022-11-14,46.68,46.8,44.54,45.6,11937612.0,540066210.78,5.9806,123.993154,6.294916
2022-11-15,45.6,48.55,45.13,47.56,13827590.0,657139741.83,6.9274,129.322684,6.565487
2022-11-16,47.95,47.95,45.56,45.77,11987054.0,557343153.44,6.0054,124.455409,6.318384
2022-11-17,45.46,47.38,44.7,46.89,11383354.0,523903869.51,5.7029,127.500855,6.472996
2022-11-18,46.51,47.38,45.42,45.75,9000789.0,417400502.4,4.5093,124.401026,6.315623
2022-11-21,45.11,46.39,45.11,45.74,6045714.0,276224992.55,3.0288,124.373834,6.314243
